word,cityNumber,word_central_lon,word_central_lat,radius,median,shopNumberLessThanMedian,shopNumberLargerThanMedian,largestDistance,avgDistance,word_ratio
basis,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
dusting,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
cyrus,1,-1.15047,52.9536,0.0,0.0,0,1,0.0,0.0,1.0
basil,1,-4.62849,55.45862,0.0,0.0,0,1,0.0,0.0,1.0
ketchup pot,1,0.13333,50.83333,0.0,0.0,0,1,0.0,0.0,1.0
diet bru glass bottle,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
pounder doner kebab burger,1,-2.9320600000000003,54.89228000000001,0.0,0.0,0,1,0.0,0.0,1.0
press fish,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
scotsman,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
feast pizza,1,-1.1316900000000003,52.6386,0.0,0.0,0,1,0.0,0.0,1.0
seafood spaghetti wine sauce,1,-3.6021799999999997,55.07215999999999,5.589147975741794e-09,0.0,0,1,0.0,0.0,1.0
quarter crunch pizza,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
campagnola,1,-3.19648,55.95206,0.0,0.0,0,2,0.0,0.0,1.0
balance,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
leaves,1,-1.1316900000000003,52.6386,0.0,0.0,0,1,0.0,0.0,1.0
meat bar,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
raspberry bottle,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
rice crispie,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
dhillons fish design,1,-1.38222,54.90465,0.0,0.0,0,1,0.0,0.0,1.0
mayo burger,1,-1.1316900000000003,52.6386,0.0,0.0,0,1,0.0,0.0,1.0
vegetable mughlai,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
lettuce tomatoes,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
blackcurrent,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
toamto cheese beef chillies,1,-1.6139599999999998,54.97328,0.0,0.0,0,1,0.0,0.0,1.0
chefs crispy noodles,1,0.132,52.20765,0.0,0.0,0,1,0.0,0.0,1.0
veg topping,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
orange squash,1,-5.066539999999999,50.15201,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
violet characters,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
alla cream,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
bottleltr,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
veg pakora onion chicken chips salad,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
egg pilau rice,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
donner chicken tikka seafood beef burger chicken pakora chips,1,-2.09814,57.14369,0.0,0.0,0,1,0.0,0.0,1.0
quattro stagioni,1,-1.6139599999999998,54.97328,0.0,0.0,0,1,0.0,0.0,1.0
basket diet pepsi,1,0.13333,50.83333,0.0,0.0,0,1,0.0,0.0,1.0
meat mix kebab,1,-1.51217,52.40656,0.0,0.0,0,1,0.0,0.0,1.0
chicken panini,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
sausage box,1,1.15472,52.05834,0.0,0.0,0,1,0.0,0.0,1.0
roma,1,-1.6139599999999998,54.97328,0.0,0.0,0,1,0.0,0.0,1.0
cheese tomato mozzarella pepperoni mushroom peppers,1,-2.9320600000000003,54.89228000000001,0.0,0.0,0,1,0.0,0.0,1.0
market road,1,0.132,52.20765,0.0,0.0,0,1,0.0,0.0,1.0
pukka pastie,1,-1.51217,52.40656,0.0,0.0,0,1,0.0,0.0,1.0
left,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
pancake chop suey roll,1,-2.9779400000000003,53.41058,0.0,0.0,0,1,0.0,0.0,1.0
achari,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
hake steak,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,1,0.0,0.0,1.0
sauage chips,1,-2.1853799999999994,53.004149999999996,5.587935447692871e-09,0.0,0,1,0.0,0.0,1.0
panko breadcrumbs,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
alternative courses,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
facts,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
chicken breast benvenuto,1,-3.6021799999999997,55.07215999999999,5.589147975741794e-09,0.0,0,1,0.0,0.0,1.0
bbq base sauce chicken,1,-1.89983,52.48142,0.0,0.0,0,1,0.0,0.0,1.0
meat chicken,1,-1.38222,54.90465,0.0,0.0,0,1,0.0,0.0,1.0
chicken barm,1,-2.9779400000000003,53.41058,0.0,0.0,0,1,0.0,0.0,1.0
psomaki bread,1,-1.15047,52.9536,0.0,0.0,0,1,0.0,0.0,1.0
pepperoni capers,1,-1.15047,52.9536,0.0,0.0,0,1,0.0,0.0,1.0
whatsapp,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,2,0.0,0.0,1.0
berrsagliera pasta,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
soave region aromas,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
pieces chicken pieces,1,-1.89983,52.48142,0.0,0.0,0,1,0.0,0.0,1.0
milkybar,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
rice beef,1,-4.62849,55.45862,0.0,0.0,0,1,0.0,0.0,1.0
javits,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
gravy calories,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
crispy pastry,1,-1.1316900000000003,52.6386,0.0,0.0,0,1,0.0,0.0,1.0
pizza deluxe,1,-1.51217,52.40656,0.0,0.0,0,1,0.0,0.0,1.0
pinot grigio italy,1,-1.15047,52.9536,0.0,0.0,0,2,0.0,0.0,1.0
mushroom egg sausage,1,0.132,52.20765,0.0,0.0,0,1,0.0,0.0,1.0
precut chips,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
potato butter,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
chip butty,1,-1.58374,54.77559999999998,2.7939677238464355e-09,0.0,0,1,0.0,0.0,1.0
mushroomsonionspepperoni,1,-4.22398,57.47908,0.0,0.0,0,1,0.0,0.0,1.0
monterey jack cheese bacon,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
nuggets meal,1,-1.4659000000000002,53.38296999999999,0.0,0.0,0,2,0.0,0.0,1.0
louisiana crust,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
platters,1,-1.58374,54.77559999999998,2.7939677238464355e-09,0.0,0,1,0.0,0.0,1.0
portion onion rings,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
chicken kebab roll,1,-3.6021799999999997,55.07215999999999,5.589147975741794e-09,0.0,0,1,0.0,0.0,1.0
pasanda beef,1,-4.62849,55.45862,0.0,0.0,0,1,0.0,0.0,1.0
hale barns,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,1,0.0,0.0,1.0
norman,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
crown burger,1,-1.4659000000000002,53.38296999999999,0.0,0.0,0,1,0.0,0.0,1.0
masaledar,1,-4.62849,55.45862,0.0,0.0,0,1,0.0,0.0,1.0
pizza doner,1,-1.6139599999999998,54.97328,0.0,0.0,0,1,0.0,0.0,1.0
pineapple onions jalapenos,1,-1.89983,52.48142,0.0,0.0,0,1,0.0,0.0,1.0
ice cream slush,1,-3.6021799999999997,55.07215999999999,5.589147975741794e-09,0.0,0,1,0.0,0.0,1.0
heinz ketchup sachet,1,-1.89983,52.48142,0.0,0.0,0,1,0.0,0.0,1.0
salad quarter pounder cheeseburger bags,1,-1.58374,54.77559999999998,2.7939677238464355e-09,0.0,0,1,0.0,0.0,1.0
chip shop menu,1,-1.89983,52.48142,0.0,0.0,0,1,0.0,0.0,1.0
chicken chicken wings,1,-1.4659000000000002,53.38296999999999,0.0,0.0,0,1,0.0,0.0,1.0
sauce lettuce,1,-2.1853799999999994,53.004149999999996,5.587935447692871e-09,0.0,0,1,0.0,0.0,1.0
kids scampi chips,1,-2.1853799999999994,53.004149999999996,5.587935447692871e-09,0.0,0,1,0.0,0.0,1.0
ham mushroom onion,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
specials ltr bottle,1,-3.6021799999999997,55.07215999999999,5.589147975741794e-09,0.0,0,1,0.0,0.0,1.0
york vanilla slice,1,-1.89983,52.48142,0.0,0.0,0,1,0.0,0.0,1.0
vinegar option,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,1,0.0,0.0,1.0
pounder meal,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
prosciutto funghi crust,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
inch pollo supremo,1,-1.23258,54.57308999999999,0.0,0.0,0,1,0.0,0.0,1.0
quarter pounder cheese,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
chop sui,1,-2.9779400000000003,53.41058,0.0,0.0,0,1,0.0,0.0,1.0
farrell,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,1,0.0,0.0,1.0
managers,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,1,0.0,0.0,1.0
subs,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
coke bottle ltr,1,-1.15047,52.9536,0.0,0.0,0,1,0.0,0.0,1.0
cucumber raitha,1,-1.1316900000000003,52.6386,0.0,0.0,0,1,0.0,0.0,1.0
mozzeralla sticks,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,1,0.0,0.0,1.0
mozzarella cream sauce,1,-2.1853799999999994,53.004149999999996,5.587935447692871e-09,0.0,0,1,0.0,0.0,1.0
commuters,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
topmarks,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
lamb spinach bhuna,1,-1.1316900000000003,52.6386,0.0,0.0,0,1,0.0,0.0,1.0
cardiff,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,3,0.0,0.0,1.0
family dinner,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
farrels,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,1,0.0,0.0,1.0
inch pizzas potato wedges salad,1,1.28925,52.63219999999999,2.7939677238464355e-09,0.0,0,1,0.0,0.0,1.0
info@fishcothequecouk,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
edinburgh road,1,-1.58374,54.77559999999998,2.7939677238464355e-09,0.0,0,1,0.0,0.0,1.0
polo fungi,1,-2.9320600000000003,54.89228000000001,0.0,0.0,0,1,0.0,0.0,1.0
msc fisheries,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
pages,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,1,0.0,0.0,1.0
mexicano burger quarter pounder,1,-1.4659000000000002,53.38296999999999,0.0,0.0,0,1,0.0,0.0,1.0
fife street,1,-1.4659000000000002,53.38296999999999,0.0,0.0,0,1,0.0,0.0,1.0
fork,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
chip rump,1,-3.19648,55.95206,0.0,0.0,0,4,0.0,0.0,1.0
kids doner meal,1,0.13333,50.83333,0.0,0.0,0,1,0.0,0.0,1.0
honey roast pork,1,-3.53271,50.71936,0.0,0.0,0,1,0.0,0.0,1.0
grecanico,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
pineapple eton mess,1,-1.6139599999999998,54.97328,0.0,0.0,0,1,0.0,0.0,1.0
hikers,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
basket chips,1,0.13333,50.83333,0.0,0.0,0,1,0.0,0.0,1.0
inch pepperoni feast,1,-1.15047,52.9536,0.0,0.0,0,1,0.0,0.0,1.0
quarter chicken salad,1,-3.9449,51.62125,0.0,0.0,0,1,0.0,0.0,1.0
pizza sauce mozzarella mushrooms onion roast peppers pineapple,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
cheese fritter onion ring,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
ellies,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,2,0.0,0.0,1.0
tea cake,1,-1.75206,53.79390999999999,0.0,0.0,0,2,0.0,0.0,1.0
chicken steaks,1,-3.6021799999999997,55.07215999999999,5.589147975741794e-09,0.0,0,1,0.0,0.0,1.0
muffins,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
sausage fish cake,1,-4.14082,50.37771,0.0,0.0,0,1,0.0,0.0,1.0
beer onion rings,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
bun cheese,1,1.15472,52.05834,0.0,0.0,0,1,0.0,0.0,1.0
takeaway sample menu,1,0.13333,50.83333,0.0,0.0,0,1,0.0,0.0,1.0
donner inch pizza,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
ginger spring onion,1,-2.9779400000000003,53.41058,0.0,0.0,0,3,0.0,0.0,1.0
chicken dinner,1,-2.9779400000000003,53.41058,0.0,0.0,0,2,0.0,0.0,1.0
falmouth helen,1,-5.066539999999999,50.15201,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
stoke,1,-2.1853799999999994,53.004149999999996,5.587935447692871e-09,0.0,0,2,0.0,0.0,1.0
rice portion,1,-2.7525699999999995,54.66411,0.0,0.0,0,1,0.0,0.0,1.0
fsa,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
chicken doner meat chips lamb doner meat,1,-1.15047,52.9536,0.0,0.0,0,1,0.0,0.0,1.0
spring water,1,-5.066539999999999,50.15201,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
tue pm,1,-4.22398,57.47908,0.0,0.0,0,1,0.0,0.0,1.0
rajput tikka,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
salad jalapeno sauce,1,-2.9320600000000003,54.89228000000001,0.0,0.0,0,1,0.0,0.0,1.0
donner calzon,1,-2.09814,57.14369,0.0,0.0,0,1,0.0,0.0,1.0
mo supper,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
inch style,1,-2.1853799999999994,53.004149999999996,5.587935447692871e-09,0.0,0,1,0.0,0.0,1.0
toy choice,1,-1.23258,54.57308999999999,0.0,0.0,0,1,0.0,0.0,1.0
jalapeno pepperoni,1,-1.6139599999999998,54.97328,0.0,0.0,0,1,0.0,0.0,1.0
pancetta pepperoni sausage,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
monday supper deal haggis,1,-4.62849,55.45862,0.0,0.0,0,1,0.0,0.0,1.0
manager,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
mile,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
leche,1,0.132,52.20765,0.0,0.0,0,1,0.0,0.0,1.0
cod potato fishcake,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,1,0.0,0.0,1.0
york steak baguette,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
father,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,1,0.0,0.0,1.0
popsies potato scallop,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
innis,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
haddock goujons,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
abundance,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
pepperoni ham beef,1,-2.09814,57.14369,0.0,0.0,0,1,0.0,0.0,1.0
party deal,1,-4.22398,57.47908,0.0,0.0,0,1,0.0,0.0,1.0
pineapple grapefruit,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
chicken burger delight meal,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
meat chill,1,-1.6139599999999998,54.97328,0.0,0.0,0,1,0.0,0.0,1.0
spirits comfort,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
jean paul rouge france,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
limey,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,1,0.0,0.0,1.0
inch ham pineapple pizza,1,-2.09814,57.14369,0.0,0.0,0,1,0.0,0.0,1.0
lettuce mayonnaise,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
gosforth,1,-1.6139599999999998,54.97328,0.0,0.0,0,1,0.0,0.0,1.0
excellence,1,-4.14082,50.37771,0.0,0.0,0,1,0.0,0.0,1.0
coriander soya sauce,1,-1.1316900000000003,52.6386,0.0,0.0,0,1,0.0,0.0,1.0
rotherham s,1,-1.4659000000000002,53.38296999999999,0.0,0.0,0,1,0.0,0.0,1.0
steam sui,1,-2.9779400000000003,53.41058,0.0,0.0,0,1,0.0,0.0,1.0
vegetable punjabi masala,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
bacon cumberland sausage,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
taramasalata dip,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
seasoning,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
pepperoni ham keema,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
pancake roll chicken peking style rice,1,0.132,52.20765,0.0,0.0,0,1,0.0,0.0,1.0
salad bowl,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
quattre stagioni meat,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
paneer biryani,1,-1.1316900000000003,52.6386,0.0,0.0,0,1,0.0,0.0,1.0
beaute malbec,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
toppings pizza cone,1,-1.89983,52.48142,0.0,0.0,0,1,0.0,0.0,1.0
delivery service,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
beef thai curry,1,-2.9779400000000003,53.41058,0.0,0.0,0,1,0.0,0.0,1.0
tuesday supper deal,1,-4.62849,55.45862,0.0,0.0,0,1,0.0,0.0,1.0
catch family,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
breakfast roll,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
parma ham,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
veg roll,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
duck chilli sauce,1,-2.9779400000000003,53.41058,0.0,0.0,0,1,0.0,0.0,1.0
wait,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
belgium chocolate haagen,1,-1.15047,52.9536,0.0,0.0,0,1,0.0,0.0,1.0
donner pie,1,-2.09814,57.14369,0.0,0.0,0,1,0.0,0.0,1.0
chicken goujons sub roll,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
lamb donner kebab xlarge,1,0.132,52.20765,0.0,0.0,0,1,0.0,0.0,1.0
fish crispy,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
suggestion,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
mash topping,1,-0.33525,53.7446,0.0,0.0,0,1,0.0,0.0,1.0
todays menu boards,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,1,0.0,0.0,1.0
pork dumplings,1,0.132,52.20765,0.0,0.0,0,1,0.0,0.0,1.0
vegetarians cheese,1,-1.89983,52.48142,0.0,0.0,0,1,0.0,0.0,1.0
shopping list,1,-2.9320600000000003,54.89228000000001,0.0,0.0,0,1,0.0,0.0,1.0
supper deal,1,-4.62849,55.45862,0.0,0.0,0,1,0.0,0.0,1.0
dick,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
prima vera,1,-1.6139599999999998,54.97328,0.0,0.0,0,1,0.0,0.0,1.0
burger slice,1,-1.15047,52.9536,0.0,0.0,0,1,0.0,0.0,1.0
tuesday supper deal chicken nuggets,1,-4.62849,55.45862,0.0,0.0,0,1,0.0,0.0,1.0
north atlantic haddock,1,-4.22398,57.47908,0.0,0.0,0,1,0.0,0.0,1.0
area chip shop chips,1,-1.58374,54.77559999999998,2.7939677238464355e-09,0.0,0,1,0.0,0.0,1.0
chicken nugget meal,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
licensing,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
verge,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
chicken egg,1,-2.9779400000000003,53.41058,0.0,0.0,0,2,0.0,0.0,1.0
mscc,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
msc stewardship council,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
supper pieces,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
adult meals,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
inch chicago pizza,1,-4.22398,57.47908,0.0,0.0,0,1,0.0,0.0,1.0
beef pepperoni jalapeno,1,-2.9779400000000003,53.41058,0.0,0.0,0,1,0.0,0.0,1.0
chicken jalapenos onions,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,1,0.0,0.0,1.0
pork omelette,1,-3.53271,50.71936,0.0,0.0,0,1,0.0,0.0,1.0
sue downs,1,-0.33525,53.7446,0.0,0.0,0,1,0.0,0.0,1.0
beef pepper sauce,1,-2.9779400000000003,53.41058,0.0,0.0,0,1,0.0,0.0,1.0
punjabi masala sauce,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
po beef,1,-2.9320600000000003,54.89228000000001,0.0,0.0,0,1,0.0,0.0,1.0
pizzas pieces chicken wings portion,1,-1.89983,52.48142,0.0,0.0,0,1,0.0,0.0,1.0
style vegetarian noodles,1,0.132,52.20765,0.0,0.0,0,1,0.0,0.0,1.0
heinz tartare,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,1,0.0,0.0,1.0
ham chicken jalapenos onion butter cheese tomato,1,-1.58374,54.77559999999998,2.7939677238464355e-09,0.0,0,1,0.0,0.0,1.0
west belfast,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
pizza meat feast,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
roll burger,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
champagne chandon champagne,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
sample,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
council,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
beverley,1,-0.33525,53.7446,0.0,0.0,0,1,0.0,0.0,1.0
cheese tomato pepperoni meatballs,1,-1.58374,54.77559999999998,2.7939677238464355e-09,0.0,0,1,0.0,0.0,1.0
pink,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
achari sauce,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
get,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
veg brgrchpscan,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,2,0.0,0.0,1.0
kids box cheese,1,-2.74565,54.32822,0.0,0.0,0,1,0.0,0.0,1.0
redcurrant,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
rayo,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
map,1,-1.15047,52.9536,0.0,0.0,0,2,0.0,0.0,1.0
mar,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
lemon goujons,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
cheese jalapeno,1,-2.59665,51.45523,0.0,0.0,0,1,0.0,0.0,1.0
food taxi call dinnergo,1,0.13333,50.83333,0.0,0.0,0,1,0.0,0.0,1.0
guys,1,-1.4659000000000002,53.38296999999999,0.0,0.0,0,1,0.0,0.0,1.0
barm cake,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,1,0.0,0.0,1.0
fish house,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
fantasia,1,-3.6021799999999997,55.07215999999999,5.589147975741794e-09,0.0,0,1,0.0,0.0,1.0
quarter pounder egg burger,1,-1.15047,52.9536,0.0,0.0,0,1,0.0,0.0,1.0
salad garnish lemon,1,-1.6139599999999998,54.97328,0.0,0.0,0,1,0.0,0.0,1.0
exterminator,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
saucernrn,1,1.28925,52.63219999999999,2.7939677238464355e-09,0.0,0,1,0.0,0.0,1.0
fish specials,1,-1.51217,52.40656,0.0,0.0,0,1,0.0,0.0,1.0
volcano meat,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
tonno cipolla,1,-3.6021799999999997,55.07215999999999,5.589147975741794e-09,0.0,0,1,0.0,0.0,1.0
kebab pitta,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,1,0.0,0.0,1.0
fish scampi fish fingers chips onion rings,1,-2.9320600000000003,54.89228000000001,0.0,0.0,0,1,0.0,0.0,1.0
tomato pizza chicken pakora vegetable pakora donner meat chips salad salad,1,-3.19648,55.95206,0.0,0.0,0,2,0.0,0.0,1.0
bee onion peppers,1,-1.89983,52.48142,0.0,0.0,0,1,0.0,0.0,1.0
chicken peking sauce,1,-2.9779400000000003,53.41058,0.0,0.0,0,1,0.0,0.0,1.0
mint chocchip,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
terrace,1,-1.6139599999999998,54.97328,0.0,0.0,0,1,0.0,0.0,1.0
salad roll,1,-3.9449,51.62125,0.0,0.0,0,1,0.0,0.0,1.0
marshmallows,1,-1.51217,52.40656,0.0,0.0,0,1,0.0,0.0,1.0
friend onions,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
inch romeo pizza,1,-1.6139599999999998,54.97328,0.0,0.0,0,1,0.0,0.0,1.0
haddockchipspeas,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,2,0.0,0.0,1.0
crispy butterfly,1,-2.9779400000000003,53.41058,0.0,0.0,0,1,0.0,0.0,1.0
