word,coordinations
islington,"51.51279,-0.09184 "
slice,"51.51279,-0.09184 52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 54.90465,-1.38222 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 53.00415,-2.18538 53.00415,-2.18538 53.00415,-2.18538 53.48095,-2.23743 53.48095,-2.23743 56.46913,-2.97489 56.46913,-2.97489 53.41058,-2.97794 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.07216,-3.60218 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 55.45862,-4.62849 50.15201,-5.06654 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 52.20765,0.13200 52.20765,0.13200 52.63220,1.28925 "
caribbean,"52.6386,-1.13169 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 51.48,-3.18 57.47908,-4.22398 "
confirm,"53.48095,-2.23743 53.48095,-2.23743 51.48,-3.18 "
highest,"54.90465,-1.38222 53.79648,-1.54785 53.79648,-1.54785 51.48,-3.18 51.48,-3.18 52.63220,1.28925 "
keburger,"54.32822,-2.74565 "
sauage,"53.00415,-2.18538 55.07216,-3.60218 52.20765,0.13200 "
ventilation,"53.79391,-1.75206 "
londonderry,"54.99620,-7.30237 "
veneto,"51.51279,-0.09184 55.95206,-3.19648 55.07216,-3.60218 "
moor,"53.79391,-1.75206 "
carlo,"55.95206,-3.19648 "
provides,"53.79391,-1.75206 "
hollinwood,"53.48095,-2.23743 "
nion,"53.41058,-2.97794 "
soya,"52.6386,-1.13169 54.89228,-2.93206 51.48,-3.18 50.71936,-3.53271 "
poa,"50.15201,-5.06654 52.63220,1.28925 "
staggioni,"55.95206,-3.19648 "
refer,"53.79391,-1.75206 54.89228,-2.93206 51.48,-3.18 55.95206,-3.19648 54.58333,-5.93333 "
burgerswith,"55.95206,-3.19648 "
diced,"52.6386,-1.13169 52.6386,-1.13169 55.95206,-3.19648 55.45862,-4.62849 "
football,"53.79648,-1.54785 "
tomorrow,"53.48095,-2.23743 "
compris,"52.40656,-1.51217 "
zest,"51.51279,-0.09184 "
seaham,"54.90465,-1.38222 "
equivalent,"53.79391,-1.75206 "
deliciously,"54.58333,-5.93333 "
unusual,"50.15201,-5.06654 "
polite,"53.48095,-2.23743 53.48095,-2.23743 50.15201,-5.06654 "
venezia,"55.45862,-4.62849 "
amatriciana,"55.95206,-3.19648 55.95206,-3.19648 55.07216,-3.60218 "
kyott,"52.48142,-1.89983 "
barrs,"55.95206,-3.19648 55.95206,-3.19648 55.86515,-4.25763 "
kilted,"55.95206,-3.19648 "
chow,"54.89228,-2.93206 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 50.71936,-3.53271 52.20765,0.13200 "
royale,"53.48095,-2.23743 "
exciting,"53.79648,-1.54785 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 "
tahini,"54.89228,-2.93206 53.41058,-2.97794 "
manufacturer,"53.79391,-1.75206 "
helping,"54.58333,-5.93333 "
stone,"53.79648,-1.54785 51.48,-3.18 55.95206,-3.19648 55.95206,-3.19648 54.58333,-5.93333 "
choc,"52.9536,-1.15047 52.9536,-1.15047 53.38297,-1.4659 52.40656,-1.51217 54.77560,-1.58374 53.00415,-2.18538 56.46913,-2.97489 55.95206,-3.19648 50.71936,-3.53271 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 50.83333,0.13333 "
central,"51.51279,-0.09184 53.79391,-1.75206 "
midland,"52.9536,-1.15047 52.9536,-1.15047 "
tailor,"54.97328,-1.61396 "
stylish,"55.86515,-4.25763 "
island,"51.51279,-0.09184 53.38297,-1.4659 50.71936,-3.53271 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 "
industry,"53.79391,-1.75206 53.48095,-2.23743 "
paninis,"53.79391,-1.75206 52.48142,-1.89983 55.86515,-4.25763 "
mixer,"55.95206,-3.19648 "
shrimp,"53.7446,-0.33525 54.89228,-2.93206 53.41058,-2.97794 50.71936,-3.53271 52.20765,0.13200 "
chop,"54.90465,-1.38222 54.90465,-1.38222 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 52.48142,-1.89983 57.14369,-2.09814 57.14369,-2.09814 51.45523,-2.59665 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 50.71936,-3.53271 52.20765,0.13200 "
pistachio,"51.51279,-0.09184 "
stand,"51.51279,-0.09184 "
wold,"52.9536,-1.15047 "
luigi,"51.51279,-0.09184 "
mixed,"51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 53.7446,-0.33525 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 54.90465,-1.38222 54.90465,-1.38222 54.90465,-1.38222 53.38297,-1.4659 53.38297,-1.4659 53.38297,-1.4659 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 53.00415,-2.18538 53.48095,-2.23743 53.48095,-2.23743 51.45523,-2.59665 54.32822,-2.74565 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 51.48,-3.18 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 50.71936,-3.53271 50.71936,-3.53271 55.07216,-3.60218 55.07216,-3.60218 57.47908,-4.22398 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 55.45862,-4.62849 52.20765,0.13200 52.20765,0.13200 50.83333,0.13333 52.63220,1.28925 "
greet,"50.15201,-5.06654 "
lasting,"55.95206,-3.19648 "
road,"51.51279,-0.09184 53.7446,-0.33525 53.7446,-0.33525 53.7446,-0.33525 53.7446,-0.33525 52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 54.90465,-1.38222 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 53.00415,-2.18538 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 51.45523,-2.59665 51.45523,-2.59665 51.45523,-2.59665 54.89228,-2.93206 56.46913,-2.97489 53.41058,-2.97794 53.41058,-2.97794 51.48,-3.18 51.48,-3.18 51.48,-3.18 51.48,-3.18 51.48,-3.18 51.48,-3.18 51.48,-3.18 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 51.62125,-3.94490 50.37771,-4.14082 50.37771,-4.14082 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 50.15201,-5.06654 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 52.20765,0.13200 50.83333,0.13333 52.05834,1.15472 "
rapeseed,"55.86515,-4.25763 "
bulkington,"52.40656,-1.51217 "
vicar,"52.9536,-1.15047 52.9536,-1.15047 "
locally,"53.7446,-0.33525 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 55.45862,-4.62849 50.15201,-5.06654 54.58333,-5.93333 52.63220,1.28925 "
fundraising,"50.15201,-5.06654 "
marshmallow,"52.40656,-1.51217 53.00415,-2.18538 55.95206,-3.19648 55.95206,-3.19648 55.07216,-3.60218 "
coupon,"54.58333,-5.93333 "
garnet,"51.51279,-0.09184 "
image,"53.79391,-1.75206 "
youd,"51.48,-3.18 "
tickl,"53.79391,-1.75206 "
haddok,"57.14369,-2.09814 "
poly,"53.79648,-1.54785 53.79391,-1.75206 "
darren,"53.79648,-1.54785 "
angel,"54.66411,-2.75257 "
strip,"51.51279,-0.09184 51.51279,-0.09184 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 53.38297,-1.4659 52.40656,-1.51217 53.79648,-1.54785 54.77560,-1.58374 54.97328,-1.61396 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 53.00415,-2.18538 53.48095,-2.23743 51.45523,-2.59665 51.45523,-2.59665 53.41058,-2.97794 55.95206,-3.19648 55.07216,-3.60218 51.62125,-3.94490 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 54.58333,-5.93333 54.58333,-5.93333 52.63220,1.28925 "
england,"50.15201,-5.06654 50.15201,-5.06654 52.63220,1.28925 "
valuable,"53.79391,-1.75206 "
derna,"54.57309,-1.23258 "
knickerbocker,"52.9536,-1.15047 52.9536,-1.15047 55.95206,-3.19648 50.15201,-5.06654 "
your,"51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 53.7446,-0.33525 53.7446,-0.33525 53.7446,-0.33525 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 54.57309,-1.23258 54.90465,-1.38222 54.90465,-1.38222 54.90465,-1.38222 53.38297,-1.4659 53.38297,-1.4659 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 53.00415,-2.18538 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 51.45523,-2.59665 51.45523,-2.59665 54.66411,-2.75257 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 51.48,-3.18 51.48,-3.18 51.48,-3.18 51.48,-3.18 51.48,-3.18 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.07216,-3.60218 55.07216,-3.60218 55.07216,-3.60218 50.37771,-4.14082 57.47908,-4.22398 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 50.15201,-5.06654 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 52.20765,0.13200 50.83333,0.13333 50.83333,0.13333 52.63220,1.28925 "
bon,"51.48,-3.18 "
fill,"54.58333,-5.93333 "
lasagna,"55.86515,-4.25763 55.86515,-4.25763 "
her,"53.7446,-0.33525 53.79391,-1.75206 "
area,"53.79648,-1.54785 54.77560,-1.58374 53.79391,-1.75206 53.79391,-1.75206 53.48095,-2.23743 53.48095,-2.23743 51.45523,-2.59665 51.48,-3.18 51.48,-3.18 51.48,-3.18 51.48,-3.18 51.62125,-3.94490 55.86515,-4.25763 50.15201,-5.06654 50.15201,-5.06654 54.58333,-5.93333 "
hip,"57.14369,-2.09814 "
whaler,"53.79648,-1.54785 "
strictly,"53.79648,-1.54785 "
there,"51.51279,-0.09184 53.7446,-0.33525 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 52.40656,-1.51217 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 53.41058,-2.97794 51.48,-3.18 55.95206,-3.19648 55.07216,-3.60218 55.07216,-3.60218 55.86515,-4.25763 50.15201,-5.06654 52.20765,0.13200 52.63220,1.28925 "
hey,"53.7446,-0.33525 "
minerally,"53.79648,-1.54785 "
bangladeshi,"52.6386,-1.13169 "
balti,"52.6386,-1.13169 52.6386,-1.13169 52.40656,-1.51217 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 56.46913,-2.97489 55.45862,-4.62849 "
appears,"50.83333,0.13333 "
mild~,"53.00415,-2.18538 "
italia,"55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 "
low,"53.7446,-0.33525 54.58333,-5.93333 "
lot,"51.51279,-0.09184 54.90465,-1.38222 53.79648,-1.54785 54.97328,-1.61396 53.48095,-2.23743 53.48095,-2.23743 56.46913,-2.97489 50.15201,-5.06654 50.15201,-5.06654 "
labelling,"54.97328,-1.61396 "
premis,"52.9536,-1.15047 53.79648,-1.54785 54.66411,-2.75257 51.48,-3.18 52.63220,1.28925 "
bubble,"53.7446,-0.33525 53.38297,-1.4659 "
strict,"53.79648,-1.54785 54.58333,-5.93333 "
treble,"54.58333,-5.93333 "
allergic,"54.97328,-1.61396 "
bottl,"51.51279,-0.09184 51.51279,-0.09184 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 53.38297,-1.4659 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 53.00415,-2.18538 53.00415,-2.18538 53.00415,-2.18538 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 51.48,-3.18 55.07216,-3.60218 55.07216,-3.60218 51.62125,-3.94490 55.86515,-4.25763 50.15201,-5.06654 50.15201,-5.06654 54.58333,-5.93333 52.20765,0.13200 "
spicy,"51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 54.57309,-1.23258 54.90465,-1.38222 54.90465,-1.38222 53.38297,-1.4659 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 53.00415,-2.18538 53.00415,-2.18538 53.00415,-2.18538 53.48095,-2.23743 53.48095,-2.23743 51.45523,-2.59665 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 51.48,-3.18 51.48,-3.18 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 50.71936,-3.53271 55.07216,-3.60218 55.07216,-3.60218 55.07216,-3.60218 51.62125,-3.94490 51.62125,-3.94490 57.47908,-4.22398 57.47908,-4.22398 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 55.45862,-4.62849 50.15201,-5.06654 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 52.20765,0.13200 52.20765,0.13200 50.83333,0.13333 52.05834,1.15472 52.63220,1.28925 "
uncontaminated,"53.48095,-2.23743 "
complete,"52.6386,-1.13169 54.89228,-2.93206 55.95206,-3.19648 50.71936,-3.53271 "
musselburgh,"55.95206,-3.19648 "
frank,"54.77560,-1.58374 "
botte,"52.6386,-1.13169 52.9536,-1.15047 "
jun,"51.51279,-0.09184 "
younger,"51.48,-3.18 "
jul,"51.51279,-0.09184 "
benedict,"55.95206,-3.19648 "
slushy,"54.32822,-2.74565 "
soprano,"55.86515,-4.25763 "
bowls,"50.15201,-5.06654 "
cottage,"52.6386,-1.13169 52.9536,-1.15047 "
promote,"53.79648,-1.54785 "
with,"51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 53.7446,-0.33525 53.7446,-0.33525 53.7446,-0.33525 53.7446,-0.33525 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 54.57309,-1.23258 54.57309,-1.23258 54.90465,-1.38222 54.90465,-1.38222 54.90465,-1.38222 54.90465,-1.38222 53.38297,-1.4659 53.38297,-1.4659 53.38297,-1.4659 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 53.00415,-2.18538 53.00415,-2.18538 53.00415,-2.18538 53.00415,-2.18538 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 51.45523,-2.59665 51.45523,-2.59665 51.45523,-2.59665 54.32822,-2.74565 54.66411,-2.75257 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 51.48,-3.18 51.48,-3.18 51.48,-3.18 51.48,-3.18 51.48,-3.18 51.48,-3.18 51.48,-3.18 51.48,-3.18 51.48,-3.18 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 50.71936,-3.53271 50.71936,-3.53271 55.07216,-3.60218 55.07216,-3.60218 55.07216,-3.60218 55.07216,-3.60218 51.62125,-3.94490 51.62125,-3.94490 50.37771,-4.14082 50.37771,-4.14082 57.47908,-4.22398 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 55.45862,-4.62849 55.45862,-4.62849 50.15201,-5.06654 50.15201,-5.06654 50.15201,-5.06654 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.99620,-7.30237 52.20765,0.13200 52.20765,0.13200 50.83333,0.13333 50.83333,0.13333 52.05834,1.15472 52.05834,1.15472 52.63220,1.28925 52.63220,1.28925 "
buying,"53.79391,-1.75206 "
spice,"51.51279,-0.09184 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 53.79648,-1.54785 53.79648,-1.54785 54.97328,-1.61396 52.48142,-1.89983 53.48095,-2.23743 51.45523,-2.59665 54.32822,-2.74565 56.46913,-2.97489 55.95206,-3.19648 55.95206,-3.19648 55.45862,-4.62849 54.58333,-5.93333 52.20765,0.13200 50.83333,0.13333 52.63220,1.28925 "
strawberri,"52.9536,-1.15047 52.9536,-1.15047 52.40656,-1.51217 55.95206,-3.19648 "
peckish,"52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 "
october,"55.95206,-3.19648 "
applying,"51.51279,-0.09184 "
mailng,"52.6386,-1.13169 "
gennaro,"55.86515,-4.25763 "
bucket,"52.6386,-1.13169 52.9536,-1.15047 54.77560,-1.58374 57.47908,-4.22398 50.15201,-5.06654 54.58333,-5.93333 "
breath,"55.86515,-4.25763 "
nearest,"52.9536,-1.15047 52.9536,-1.15047 53.79391,-1.75206 "
strawberry,"51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.90465,-1.38222 53.38297,-1.4659 53.38297,-1.4659 53.38297,-1.4659 52.40656,-1.51217 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.77560,-1.58374 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 53.48095,-2.23743 51.45523,-2.59665 54.32822,-2.74565 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 51.48,-3.18 51.48,-3.18 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 50.71936,-3.53271 55.07216,-3.60218 55.07216,-3.60218 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 50.15201,-5.06654 52.20765,0.13200 52.20765,0.13200 "
phil`s,"53.79648,-1.54785 "
miguel,"51.48,-3.18 55.95206,-3.19648 "
jamaican,"51.51279,-0.09184 52.6386,-1.13169 52.05834,1.15472 "
chipss,"57.14369,-2.09814 "
ragu,"55.95206,-3.19648 "
parsee,"56.46913,-2.97489 "
patate,"55.95206,-3.19648 "
advantage,"50.37771,-4.14082 "
