word,cityNumber,word_central_lon,word_central_lat,radius,median,shopNumberLessThanMedian,shopNumberLargerThanMedian,largestDistance,avgDistance,word_ratio
f water,1,-2.9320600000000003,54.89228000000001,0.0,0.0,0,1,0.0,0.0,1.0
glenmorangie cl,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
avenue hull,1,-0.33525,53.7446,0.0,0.0,0,1,0.0,0.0,1.0
homemade smoked,1,-4.22398,57.47908,0.0,0.0,0,1,0.0,0.0,1.0
add vegetarian,1,0.13333,50.83333,0.0,0.0,0,1,0.0,0.0,1.0
businesses and,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
scrambled eggs,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
a pcs,1,-1.23258,54.57308999999999,0.0,0.0,0,1,0.0,0.0,1.0
nigella seeds,1,-1.1316900000000003,52.6386,0.0,0.0,0,1,0.0,0.0,1.0
mon tues,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
chips new,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
omega oil,1,-5.066539999999999,50.15201,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
photos,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,4,0.0,0.0,1.0
and monterey,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
eyes as,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
glass bottles,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
pancetta mussels,1,-3.6021799999999997,55.07215999999999,5.589147975741794e-09,0.0,0,1,0.0,0.0,1.0
current levels,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
the cross,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
stuff chilli,1,-4.14082,50.37771,0.0,0.0,0,1,0.0,0.0,1.0
goujon single,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
meals it,1,-1.51217,52.40656,0.0,0.0,0,1,0.0,0.0,1.0
ml tablet,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
milkshake bubblegum,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
x kebabs,1,-1.23258,54.57308999999999,0.0,0.0,0,1,0.0,0.0,1.0
or new,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
specify your,1,-1.89983,52.48142,0.0,0.0,0,1,0.0,0.0,1.0
steamed chicken,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
gills fish,1,-1.58374,54.77559999999998,2.7939677238464355e-09,0.0,0,1,0.0,0.0,1.0
pancetta shallots,1,-3.6021799999999997,55.07215999999999,5.589147975741794e-09,0.0,0,1,0.0,0.0,1.0
sauce island,1,-3.53271,50.71936,0.0,0.0,0,1,0.0,0.0,1.0
complete the,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
and vegetables,1,0.132,52.20765,0.0,0.0,0,1,0.0,0.0,1.0
can pop,1,-2.74565,54.32822,0.0,0.0,0,1,0.0,0.0,1.0
quality sustainable,1,-1.15047,52.9536,0.0,0.0,0,2,0.0,0.0,1.0
tikka only,1,-1.89983,52.48142,0.0,0.0,0,1,0.0,0.0,1.0
their taste,1,-1.51217,52.40656,0.0,0.0,0,1,0.0,0.0,1.0
tzatziki pitta,1,-1.15047,52.9536,0.0,0.0,0,1,0.0,0.0,1.0
an egg,1,-2.1853799999999994,53.004149999999996,5.587935447692871e-09,0.0,0,1,0.0,0.0,1.0
include mussels,1,-2.9320600000000003,54.89228000000001,0.0,0.0,0,1,0.0,0.0,1.0
day operating,1,-1.6139599999999998,54.97328,0.0,0.0,0,1,0.0,0.0,1.0
hake lf,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
city platter,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
nuggets child,1,-5.066539999999999,50.15201,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
the favour,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
correct and,1,-1.4659000000000002,53.38296999999999,0.0,0.0,0,1,0.0,0.0,1.0
kiev with,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
fresh apple,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
mighty meaty,1,-1.1316900000000003,52.6386,0.0,0.0,0,2,0.0,0.0,1.0
night shifts,1,-2.9779400000000003,53.41058,0.0,0.0,0,1,0.0,0.0,1.0
large tandoori,1,-2.1853799999999994,53.004149999999996,5.587935447692871e-09,0.0,0,1,0.0,0.0,1.0
inch breakfast,1,-1.89983,52.48142,0.0,0.0,0,1,0.0,0.0,1.0
offering customers,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
mustard powder,1,-2.9320600000000003,54.89228000000001,0.0,0.0,0,1,0.0,0.0,1.0
adore chicken,1,-1.51217,52.40656,0.0,0.0,0,1,0.0,0.0,1.0
large latte,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
fishfingers,1,-2.9779400000000003,53.41058,0.0,0.0,0,1,0.0,0.0,1.0
visit to,1,-1.15047,52.9536,0.0,0.0,0,1,0.0,0.0,1.0
social links,1,-4.14082,50.37771,0.0,0.0,0,1,0.0,0.0,1.0
 steak,1,-2.9779400000000003,53.41058,0.0,0.0,0,1,0.0,0.0,1.0
deepest coldest,1,-0.33525,53.7446,0.0,0.0,0,1,0.0,0.0,1.0
small drinks,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
love mariners,1,-5.066539999999999,50.15201,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
it on,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,1,0.0,0.0,1.0
po chilli,1,-2.9779400000000003,53.41058,0.0,0.0,0,1,0.0,0.0,1.0
responsive web,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
sausage nugget,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
ask server,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
kadir s,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
chips expect,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
xl half,1,-1.89983,52.48142,0.0,0.0,0,1,0.0,0.0,1.0
house sauce,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,6,0.0,0.0,1.0
jumbo roll,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
my deal,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
egg large,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,1,0.0,0.0,1.0
tasty breadcrumb,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
spice juicy,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
be donated,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
humdinger burger,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
merchants fish,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
tikka tuna,1,-1.89983,52.48142,0.0,0.0,0,1,0.0,0.0,1.0
red devil,1,-1.58374,54.77559999999998,2.7939677238464355e-09,0.0,0,1,0.0,0.0,1.0
funk with,1,-0.33525,53.7446,0.0,0.0,0,1,0.0,0.0,1.0
beef omelette,1,-2.9779400000000003,53.41058,0.0,0.0,0,1,0.0,0.0,1.0
of kiddy,1,-5.066539999999999,50.15201,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
amazingly fresh,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
taco mince,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,2,0.0,0.0,1.0
duck thai,1,-2.9779400000000003,53.41058,0.0,0.0,0,1,0.0,0.0,1.0
feast special,1,-1.15047,52.9536,0.0,0.0,0,1,0.0,0.0,1.0
under your,1,-1.6139599999999998,54.97328,0.0,0.0,0,1,0.0,0.0,1.0
ordering if,1,-1.6139599999999998,54.97328,0.0,0.0,0,1,0.0,0.0,1.0
with,1,-0.33525,53.7446,0.0,0.0,0,1,0.0,0.0,1.0
beer budweiser,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
a rice,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
by big,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
notes that,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
helping of,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
style cheesecake,1,-2.59665,51.45523,0.0,0.0,0,1,0.0,0.0,1.0
salt chilli,1,-2.9779400000000003,53.41058,0.0,0.0,0,1,0.0,0.0,1.0
coffee americano,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,1,0.0,0.0,1.0
a beef,1,0.132,52.20765,0.0,0.0,0,1,0.0,0.0,1.0
wrap kebab,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,1,0.0,0.0,1.0
down ml,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
regular latte,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
the very,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
take on,1,-5.066539999999999,50.15201,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
dbl spicy,1,-2.1853799999999994,53.004149999999996,5.587935447692871e-09,0.0,0,1,0.0,0.0,1.0
pickle masala,1,-4.62849,55.45862,0.0,0.0,0,1,0.0,0.0,1.0
predominate and,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
hawaiian chip,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
fritter ~,1,-2.1853799999999994,53.004149999999996,5.587935447692871e-09,0.0,0,1,0.0,0.0,1.0
lam donner,1,-1.38222,54.90465,0.0,0.0,0,1,0.0,0.0,1.0
special style,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
helpful and,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
waters edge,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,1,0.0,0.0,1.0
including side,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,1,0.0,0.0,1.0
on floured,1,-2.9779400000000003,53.41058,0.0,0.0,0,1,0.0,0.0,1.0
in box,1,-1.15047,52.9536,0.0,0.0,0,2,0.0,0.0,1.0
our potato,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
out the,1,-0.33525,53.7446,0.0,0.0,0,1,0.0,0.0,1.0
single half,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
chips potato,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
nettuno,1,-1.6139599999999998,54.97328,0.0,0.0,0,1,0.0,0.0,1.0
a chaat,1,-1.1316900000000003,52.6386,0.0,0.0,0,1,0.0,0.0,1.0
steak meat,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
tasty batter,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
to download,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
of italian,1,-4.62849,55.45862,0.0,0.0,0,1,0.0,0.0,1.0
potato main,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
rissoles,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,1,0.0,0.0,1.0
caramel apple,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
peckish take,1,-1.15047,52.9536,0.0,0.0,0,2,0.0,0.0,1.0
naga lamb,1,-1.1316900000000003,52.6386,0.0,0.0,0,1,0.0,0.0,1.0
if anyone,1,-5.066539999999999,50.15201,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
s phish,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
cappuccino glass,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
mushrooms cheese,1,-1.23258,54.57308999999999,0.0,0.0,0,1,0.0,0.0,1.0
mushroom topped,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
and seeds,1,-2.9320600000000003,54.89228000000001,0.0,0.0,0,1,0.0,0.0,1.0
in king,1,-2.9779400000000003,53.41058,0.0,0.0,0,1,0.0,0.0,1.0
catch s,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
of grave,1,-2.09814,57.14369,0.0,0.0,0,1,0.0,0.0,1.0
piri steak,1,-1.51217,52.40656,0.0,0.0,0,1,0.0,0.0,1.0
orange candy,1,-3.6021799999999997,55.07215999999999,5.589147975741794e-09,0.0,0,1,0.0,0.0,1.0
dipped lightly,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
medium plaice,1,1.28925,52.63219999999999,2.7939677238464355e-09,0.0,0,1,0.0,0.0,1.0
prosciutto,1,-3.19648,55.95206,0.0,0.0,0,2,0.0,0.0,1.0
can order,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
style milkshake,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
humous pitta,1,0.13333,50.83333,0.0,0.0,0,1,0.0,0.0,1.0
sit down,1,-5.066539999999999,50.15201,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
words its,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
know everything,1,-0.33525,53.7446,0.0,0.0,0,1,0.0,0.0,1.0
gateshead ne,1,-1.58374,54.77559999999998,2.7939677238464355e-09,0.0,0,1,0.0,0.0,1.0
supporting our,1,-1.6139599999999998,54.97328,0.0,0.0,0,1,0.0,0.0,1.0
cream wafer,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
cob small,1,-1.15047,52.9536,0.0,0.0,0,1,0.0,0.0,1.0
delicately fried,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
pcs fishbites,1,-1.15047,52.9536,0.0,0.0,0,1,0.0,0.0,1.0
charity that,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
potato side,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
capital sauce,1,0.132,52.20765,0.0,0.0,0,1,0.0,0.0,1.0
cheese hoisin,1,-1.6139599999999998,54.97328,0.0,0.0,0,1,0.0,0.0,1.0
can opt,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
november,1,-5.066539999999999,50.15201,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
car park,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
at pages,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,1,0.0,0.0,1.0
a couple,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
please enquire,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
browns amazing,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
mixed berries,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
nes ideas,1,-0.33525,53.7446,0.0,0.0,0,1,0.0,0.0,1.0
lothian eh,1,-3.19648,55.95206,0.0,0.0,0,2,0.0,0.0,1.0
popadoms mango,1,-2.09814,57.14369,0.0,0.0,0,1,0.0,0.0,1.0
chrry coke,1,-1.6139599999999998,54.97328,0.0,0.0,0,1,0.0,0.0,1.0
become the,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
a vegetable,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
meat naan,1,-1.1316900000000003,52.6386,0.0,0.0,0,2,0.0,0.0,1.0
bacon spicy,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
sauces serves,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
ripple ice,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
sauburger supper,1,-4.62849,55.45862,0.0,0.0,0,1,0.0,0.0,1.0
keema achar,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
tortilla salad,1,-5.066539999999999,50.15201,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
special haggis,1,-2.09814,57.14369,0.0,0.0,0,1,0.0,0.0,1.0
cb je,1,0.132,52.20765,0.0,0.0,0,1,0.0,0.0,1.0
dill mayonnaise,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
derived from,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
real chip,1,-1.58374,54.77559999999998,2.7939677238464355e-09,0.0,0,1,0.0,0.0,1.0
dried apricots,1,-2.9320600000000003,54.89228000000001,0.0,0.0,0,1,0.0,0.0,1.0
crispy cheese,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,1,0.0,0.0,1.0
vincenzo spaghetti,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
nahiyan,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,1,0.0,0.0,1.0
gem combo,1,-5.066539999999999,50.15201,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
m re,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,1,0.0,0.0,1.0
registered in,1,1.28925,52.63219999999999,2.7939677238464355e-09,0.0,0,1,0.0,0.0,1.0
spicy kebab,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
garlic finally,1,-1.58374,54.77559999999998,2.7939677238464355e-09,0.0,0,1,0.0,0.0,1.0
the hill,1,-5.066539999999999,50.15201,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
chicken french,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
saucy,1,-0.33525,53.7446,0.0,0.0,0,1,0.0,0.0,1.0
yorkshire for,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
eat more,1,-1.6139599999999998,54.97328,0.0,0.0,0,1,0.0,0.0,1.0
bottle l,1,-1.6139599999999998,54.97328,0.0,0.0,0,1,0.0,0.0,1.0
homemade sherry,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
and sausage,1,-1.15047,52.9536,0.0,0.0,0,1,0.0,0.0,1.0
options contact,1,-1.15047,52.9536,0.0,0.0,0,1,0.0,0.0,1.0
prior arrangement,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
fillets popcorn,1,-1.58374,54.77559999999998,2.7939677238464355e-09,0.0,0,1,0.0,0.0,1.0
fish of,1,-4.14082,50.37771,0.0,0.0,0,1,0.0,0.0,1.0
dip your,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
of tartare,1,-0.33525,53.7446,0.0,0.0,0,1,0.0,0.0,1.0
oz patties,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
pakora piece,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
e yogurt,1,-2.9320600000000003,54.89228000000001,0.0,0.0,0,1,0.0,0.0,1.0
milanese pizza,1,-1.6139599999999998,54.97328,0.0,0.0,0,1,0.0,0.0,1.0
souther fried,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
alongside a,1,-5.066539999999999,50.15201,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
gf or,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
fishcakes choose,1,-2.1853799999999994,53.004149999999996,5.587935447692871e-09,0.0,0,1,0.0,0.0,1.0
meaty hot,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
dunmurry,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,2,0.0,0.0,1.0
scoops,1,-2.09814,57.14369,0.0,0.0,0,1,0.0,0.0,1.0
and strawberry,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
classic bolognese,1,-1.58374,54.77559999999998,2.7939677238464355e-09,0.0,0,1,0.0,0.0,1.0
amarena cherries,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
potatoes clems,1,-1.38222,54.90465,0.0,0.0,0,1,0.0,0.0,1.0
gin and,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
pollo cajun,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
off dry,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
achari beef,1,-4.62849,55.45862,0.0,0.0,0,1,0.0,0.0,1.0
or quarter,1,-4.25763,55.86514999999999,0.0,0.0,0,2,0.0,0.0,1.0
our exotic,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
order arrived,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,1,0.0,0.0,1.0
bd dx,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
t support,1,-3.6021799999999997,55.07215999999999,5.589147975741794e-09,0.0,0,1,0.0,0.0,1.0
chilli paneer,1,-1.1316900000000003,52.6386,0.0,0.0,0,2,0.0,0.0,1.0
download pdf,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
sauces salad,1,-1.58374,54.77559999999998,2.7939677238464355e-09,0.0,0,1,0.0,0.0,1.0
baguette from,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
got half,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,1,0.0,0.0,1.0
more of,1,-2.9320600000000003,54.89228000000001,0.0,0.0,0,1,0.0,0.0,1.0
pork chunks,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
meat tub,1,-1.58374,54.77559999999998,2.7939677238464355e-09,0.0,0,1,0.0,0.0,1.0
inch double,1,-1.89983,52.48142,0.0,0.0,0,1,0.0,0.0,1.0
kebab only,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,1,0.0,0.0,1.0
will come,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
cans chips,1,-3.6021799999999997,55.07215999999999,5.589147975741794e-09,0.0,0,1,0.0,0.0,1.0
domtal domgarten,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
below ios,1,-1.51217,52.40656,0.0,0.0,0,1,0.0,0.0,1.0
and perfect,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
start ordering,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
bueno ice,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,1,0.0,0.0,1.0
s persistence,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
beef spicy,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
daal makhani,1,-1.1316900000000003,52.6386,0.0,0.0,0,1,0.0,0.0,1.0
reduction allowed,1,-1.1316900000000003,52.6386,0.0,0.0,0,1,0.0,0.0,1.0
rating is,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,1,0.0,0.0,1.0
conditions apply,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
single ,1,-1.15047,52.9536,0.0,0.0,0,1,0.0,0.0,1.0
is identical,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
selected prawns,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
peppers low,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
our ingredients,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
mars in,1,0.13333,50.83333,0.0,0.0,0,1,0.0,0.0,1.0
also,1,-2.9779400000000003,53.41058,0.0,0.0,0,1,0.0,0.0,1.0
ham garlic,1,-1.58374,54.77559999999998,2.7939677238464355e-09,0.0,0,1,0.0,0.0,1.0
crisp spiced,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
gennaro s,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
or nutella,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
bolognaise pepperoni,1,-2.9320600000000003,54.89228000000001,0.0,0.0,0,1,0.0,0.0,1.0
anchovies olives,1,-2.9320600000000003,54.89228000000001,0.0,0.0,0,1,0.0,0.0,1.0
any changes,1,-5.066539999999999,50.15201,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
food love,1,-1.89983,52.48142,0.0,0.0,0,1,0.0,0.0,1.0
you could,1,-5.066539999999999,50.15201,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
super munchy,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
to accept,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
your plate,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
bookings,1,-1.4659000000000002,53.38296999999999,0.0,0.0,0,1,0.0,0.0,1.0
bhoona lamb,1,-4.62849,55.45862,0.0,0.0,0,1,0.0,0.0,1.0
barents sea,1,-0.33525,53.7446,0.0,0.0,0,1,0.0,0.0,1.0
serving customers,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,1,0.0,0.0,1.0
green east,1,-1.89983,52.48142,0.0,0.0,0,1,0.0,0.0,1.0
tomato beef,1,-2.9320600000000003,54.89228000000001,0.0,0.0,0,2,0.0,0.0,1.0
grams for,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
pc southern,1,-1.15047,52.9536,0.0,0.0,0,1,0.0,0.0,1.0
with barley,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,1,0.0,0.0,1.0
pea batch,1,-1.51217,52.40656,0.0,0.0,0,1,0.0,0.0,1.0
minerals such,1,-1.75206,53.79390999999999,0.0,0.0,0,2,0.0,0.0,1.0
russian waters,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
rossi s,1,-3.9449,51.62125,0.0,0.0,0,1,0.0,0.0,1.0
cola life,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,1,0.0,0.0,1.0
all pasta,1,-3.6021799999999997,55.07215999999999,5.589147975741794e-09,0.0,0,1,0.0,0.0,1.0
product added,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,1,0.0,0.0,1.0
marwood road,1,-1.1316900000000003,52.6386,0.0,0.0,0,1,0.0,0.0,1.0
egg slice,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
garlic sugo,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
of homemade,1,-5.066539999999999,50.15201,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
